ServiceDateTime,Routes,RouteName,EarlyDeparture,OnTime,LateArrival,Missing,TimePointCount,OTP,AverageDwellTime,
,,,,,,,,59.79,77.97,
,,,,,,,,94.77,152.24,
,,,,,,,,91.93,314.33,
,,,,,,,,54.58,109.79,
,,,,,,,,52.3,142.63,
,,,,,,,,68.66,109.0,
,,,,,,,,67.15,132.31,
,,,,,,,,51.04,143.63,
,,,,,,,,68.51,101.38,
,,,,,,,,46.34,239.08,
,,,,,,,,50.62,142.98,
,,,,,,,,51.82,175.23,
,,,,,,,,68.3,241.38,
,,,,,,,,58.23,232.59,
,,,,,,,,71.87,91.98,
,,,,,,,,52.63,175.49,
,,,,,,,,64.14,201.79,
,,,,,,,,41.84,194.05,
,,,,,,,,56.88,138.15,
,,,,,,,,61.01,138.4,
,,,,,,,,56.39,251.0,
,,,,,,,,71.18,151.87,
,,,,,,,,64.09,136.33,
,,,,,,,,66.6,149.22,
,,,,,,,,48.63,236.12,
,,,,,,,,51.45,169.59,
,,,,,,,,58.61,149.25,
,,,,,,,,69.59,125.61,
,,,,,,,,55.49,123.91,
,,,,,,,,98.13,277.37,
,,,,,,,,62.34,79.42,
,,,,,,,,60.49,324.71,
,,,,,,,,57.81,266.7,
,,,,,,,,79.09,189.74,
,,,,,,,,69.19,200.57,
,,,,,,,,89.85,92.05,
,,,,,,,,42.62,188.52,
,,,,,,,,49.19,210.5,
,,,,,,,,77.21,151.62,
,,,,,,,,58.62,169.44,
,,,,,,,,59.08,83.81,
,,,,,,,,70.91,167.32,
,,,,,,,,54.15,163.81,
,,,,,,,,52.67,88.39,
,,,,,,,,59.32,233.15,
,,,,,,,,70.02,247.24,
,,,,,,,,63.94,128.26,
,,,,,,,,59.46,143.71,
,,,,,,,,61.63,92.17,
,,,,,,,,74.13,161.6,
,,,,,,,,57.43,294.31,
,,,,,,,,65.05,82.46,
,,,,,,,,53.75,97.8,
,,,,,,,,63.89,170.86,
,,,,,,,,77.07,395.43,
,,,,,,,,54.32,219.37,
,,,,,,,,63.17,201.54,
,,,,,,,,97.89,179.6,
,,,,,,,,61.62,102.33,
,,,,,,,,50.46,119.08,
,,,,,,,,66.88,115.79,
,,,,,,,,49.7,114.68,
,,,,,,,,60.95,158.4,
,,,,,,,,69.95,182.56,
,,,,,,,,60.26,89.49,
,,,,,,,,56.7,108.91,
,,,,,,,,63.41,180.32,
,,,,,,,,65.5,106.16,
,,,,,,,,66.57,166.99,
,,,,,,,,71.57,123.19,
,,,,,,,,70.73,183.95,
,,,,,,,,56.76,208.67,
,,,,,,,,57.45,259.47,
,,,,,,,,73.06,127.21,
,,,,,,,,50.83,166.18,
,,,,,,,,83.35,116.25,
,,,,,,,,62.23,153.27,
,,,,,,,,60.24,128.21,
,,,,,,,,97.32,256.55,
,,,,,,,,63.03,107.03,
,,,,,,,,51.5,165.23,
,,,,,,,,56.67,143.35,
,,,,,,,,65.26,157.2,
,,,,,,,,70.31,121.98,
,,,,,,,,66.17,91.62,
,,,,,,,,47.19,203.36,
,,,,,,,,53.06,180.74,
,,,,,,,,62.22,132.1,
,,,,,,,,57.64,203.48,
,,,,,,,,66.16,132.94,
,,,,,,,,52.44,131.27,
,,,,,,,,59.11,158.24,
,,,,,,,,68.01,175.02,
,,,,,,,,55.68,112.04,
,,,,,,,,67.29,100.08,
,,,,,,,,63.32,89.7,
,,,,,,,,97.41,168.8,
,,,,,,,,95.57,190.15,
,,,,,,,,48.8,126.87,
,,,,,,,,72.75,181.63,
,,,,,,,,68.89,111.28,
,,,,,,,,96.33,90.92,
,,,,,,,,50.97,69.49,
,,,,,,,,64.06,255.16,
,,,,,,,,89.98,108.33,
,,,,,,,,73.26,80.19,
,,,,,,,,90.13,134.36,
,,,,,,,,97.18,151.16,
,,,,,,,,68.16,108.9,
,,,,,,,,61.31,105.54,
,,,,,,,,62.74,184.73,
,,,,,,,,68.04,130.99,
,,,,,,,,63.96,175.64,
,,,,,,,,96.01,117.2,
,,,,,,,,66.27,135.65,
,,,,,,,,70.65,127.34,
,,,,,,,,80.07,150.55,
,,,,,,,,63.69,119.19,
,,,,,,,,65.98,290.18,
,,,,,,,,76.58,107.26,
,,,,,,,,67.08,251.21,
,,,,,,,,56.91,254.51,
,,,,,,,,78.52,461.65,
,,,,,,,,75.52,179.31,
,,,,,,,,61.18,172.69,
,,,,,,,,56.64,174.32,
,,,,,,,,73.09,156.58,
,,,,,,,,65.32,89.5,
,,,,,,,,36.63,134.21,
,,,,,,,,71.19,197.37,
,,,,,,,,60.38,180.5,
,,,,,,,,73.72,299.51,
,,,,,,,,49.07,238.81,
,,,,,,,,54.21,267.01,
,,,,,,,,59.22,204.7,
,,,,,,,,55.91,115.78,
,,,,,,,,93.04,136.47,
,,,,,,,,56.36,205.76,
,,,,,,,,53.24,159.81,
,,,,,,,,69.8,187.47,
,,,,,,,,76.06,155.35,
,,,,,,,,85.49,127.95,
,,,,,,,,53.91,146.51,
,,,,,,,,95.93,243.96,
,,,,,,,,98.11,100.43,
,,,,,,,,63.22,89.97,
,,,,,,,,80.94,298.78,
,,,,,,,,56.46,200.52,
,,,,,,,,77.41,78.16,
,,,,,,,,58.14,152.43,
,,,,,,,,59.69,152.53,
,,,,,,,,90.19,177.91,
,,,,,,,,57.76,157.27,
,,,,,,,,59.26,209.73,
,,,,,,,,67.6,164.05,
,,,,,,,,93.93,128.91,
,,,,,,,,85.5,194.78,
,,,,,,,,49.71,151.97,
,,,,,,,,56.47,335.06,
,,,,,,,,62.56,110.83,
,,,,,,,,55.79,79.4,
,,,,,,,,91.8,140.44,
,,,,,,,,96.51,271.86,
,,,,,,,,66.1,137.34,
,,,,,,,,52.07,81.76,
,,,,,,,,47.66,144.44,
,,,,,,,,73.48,164.26,
,,,,,,,,70.63,131.85,
,,,,,,,,57.63,123.86,
,,,,,,,,51.23,79.58,
,,,,,,,,71.17,212.9,
,,,,,,,,69.39,104.44,
,,,,,,,,54.26,150.14,
,,,,,,,,43.82,270.46,
,,,,,,,,65.69,181.6,
,,,,,,,,59.88,105.94,
,,,,,,,,51.83,187.68,
,,,,,,,,57.37,150.26,
,,,,,,,,65.62,153.36,
,,,,,,,,73.46,172.74,
,,,,,,,,94.57,103.65,
,,,,,,,,98.37,137.26,
,,,,,,,,48.92,84.34,
,,,,,,,,72.45,258.77,
,,,,,,,,62.98,160.03,
,,,,,,,,93.82,155.64,
,,,,,,,,75.72,102.25,
,,,,,,,,57.23,101.48,
,,,,,,,,66.42,196.37,
,,,,,,,,58.66,178.42,
,,,,,,,,57.3,180.38,
,,,,,,,,64.43,140.43,
,,,,,,,,62.81,209.81,
,,,,,,,,54.93,138.47,
,,,,,,,,70.67,117.47,
,,,,,,,,56.14,113.69,
,,,,,,,,60.69,270.88,
,,,,,,,,55.0,170.49,
,,,,,,,,55.06,129.89,
,,,,,,,,69.45,259.7,
,,,,,,,,56.16,178.67,
,,,,,,,,51.52,153.55,
,,,,,,,,42.8,117.53,
,,,,,,,,55.95,173.65,
,,,,,,,,53.37,107.46,
,,,,,,,,50.26,123.96,
,,,,,,,,51.14,157.45,
,,,,,,,,59.39,152.21,
,,,,,,,,70.98,222.83,
,,,,,,,,50.53,161.19,
,,,,,,,,44.33,86.77,
,,,,,,,,98.96,221.44,
,,,,,,,,46.93,167.29,
,,,,,,,,69.27,122.59,
,,,,,,,,58.44,135.81,
,,,,,,,,62.03,374.56,
,,,,,,,,51.1,175.53,
,,,,,,,,45.26,139.82,
,,,,,,,,48.59,135.9,
,,,,,,,,45.18,157.98,
,,,,,,,,67.87,164.24,
,,,,,,,,55.73,268.41,
,,,,,,,,59.59,204.72,
,,,,,,,,64.59,124.67,
,,,,,,,,50.98,100.51,
,,,,,,,,53.01,65.23,
,,,,,,,,60.78,130.87,
,,,,,,,,47.74,112.14,
,,,,,,,,58.85,157.49,
,,,,,,,,53.1,113.56,
,,,,,,,,61.02,119.85,
,,,,,,,,57.75,178.78,
,,,,,,,,75.92,140.88,
,,,,,,,,78.32,127.18,
,,,,,,,,59.48,167.95,
,,,,,,,,58.65,107.34,
,,,,,,,,58.38,124.26,
,,,,,,,,61.64,161.85,
,,,,,,,,67.53,157.13,
,,,,,,,,42.57,117.81,
,,,,,,,,68.41,109.39,
,,,,,,,,45.85,140.25,
,,,,,,,,57.46,130.25,
,,,,,,,,55.31,145.74,
,,,,,,,,59.75,132.03,
,,,,,,,,40.11,186.16,
,,,,,,,,66.62,131.16,
,,,,,,,,62.54,163.57,
,,,,,,,,66.33,68.74,
,,,,,,,,71.12,114.31,
,,,,,,,,78.56,173.28,
,,,,,,,,63.71,79.78,
,,,,,,,,67.31,91.36,
,,,,,,,,61.29,176.65,
,,,,,,,,65.96,77.5,
,,,,,,,,75.22,70.19,
,,,,,,,,53.7,155.0,
,,,,,,,,56.52,96.6,
,,,,,,,,65.36,193.96,
,,,,,,,,47.89,217.33,
,,,,,,,,72.91,351.81,
,,,,,,,,49.54,143.77,
,,,,,,,,56.82,138.29,
,,,,,,,,57.98,225.39,
,,,,,,,,47.69,113.42,
,,,,,,,,51.22,79.0,
,,,,,,,,65.64,239.57,
,,,,,,,,52.43,214.01,
,,,,,,,,68.14,153.42,
,,,,,,,,56.18,129.35,
,,,,,,,,39.68,157.57,
,,,,,,,,58.87,158.58,
,,,,,,,,60.57,156.93,
,,,,,,,,62.21,192.14,
,,,,,,,,52.26,132.38,
,,,,,,,,40.91,186.55,
,,,,,,,,55.54,87.83,
,,,,,,,,64.8,178.64,
,,,,,,,,51.38,203.03,
,,,,,,,,60.51,199.77,
,,,,,,,,59.35,139.42,
,,,,,,,,71.86,117.26,
,,,,,,,,95.09,260.46,
,,,,,,,,65.72,174.8,
,,,,,,,,69.87,152.25,
,,,,,,,,61.78,155.38,
,,,,,,,,56.06,189.91,
,,,,,,,,53.9,132.65,
,,,,,,,,51.4,183.43,
,,,,,,,,96.05,170.01,
,,,,,,,,69.63,120.86,
,,,,,,,,96.65,212.99,
,,,,,,,,95.18,122.05,
,,,,,,,,91.42,159.9,
,,,,,,,,51.7,107.21,
,,,,,,,,74.25,341.6,
,,,,,,,,55.4,139.01,
,,,,,,,,68.81,178.5,
,,,,,,,,58.89,92.11,
,,,,,,,,45.54,111.29,
,,,,,,,,35.5,124.1,
,,,,,,,,95.72,158.19,
,,,,,,,,94.13,153.44,
,,,,,,,,69.0,86.37,
,,,,,,,,78.05,206.27,
,,,,,,,,73.92,114.08,
,,,,,,,,61.84,53.96,
,,,,,,,,62.92,201.57,
,,,,,,,,97.67,77.14,
,,,,,,,,63.4,255.11,
,,,,,,,,53.5,151.13,
,,,,,,,,81.61,175.07,
,,,,,,,,54.74,147.64,
,,,,,,,,94.91,167.82,
,,,,,,,,58.24,185.45,
,,,,,,,,54.56,131.47,
,,,,,,,,60.9,97.42,
,,,,,,,,51.41,146.63,
,,,,,,,,46.24,98.89,
,,,,,,,,58.21,222.72,
,,,,,,,,58.18,158.15,
,,,,,,,,62.69,186.19,
,,,,,,,,54.71,391.76,
,,,,,,,,52.14,146.4,
,,,,,,,,64.92,201.97,
,,,,,,,,61.58,140.21,
,,,,,,,,69.38,221.75,
,,,,,,,,51.49,120.97,
,,,,,,,,68.39,233.57,
,,,,,,,,60.85,148.46,
,,,,,,,,64.87,181.51,
,,,,,,,,75.35,141.56,
,,,,,,,,50.57,155.15,
,,,,,,,,73.98,167.61,
,,,,,,,,44.08,173.6,
,,,,,,,,72.78,179.04,
,,,,,,,,60.71,106.48,
,,,,,,,,47.25,154.36,
,,,,,,,,71.04,133.28,
,,,,,,,,74.08,164.44,
,,,,,,,,52.5,145.71,
,,,,,,,,54.34,84.4,
,,,,,,,,65.27,240.83,
,,,,,,,,44.88,217.01,
,,,,,,,,94.61,117.79,
,,,,,,,,72.42,149.89,
,,,,,,,,51.43,193.29,
,,,,,,,,53.78,317.34,
,,,,,,,,43.5,214.69,
,,,,,,,,56.5,173.77,
,,,,,,,,62.62,92.39,
,,,,,,,,62.36,156.59,
,,,,,,,,68.91,143.33,
,,,,,,,,59.65,193.09,
,,,,,,,,63.98,188.73,
,,,,,,,,61.42,162.09,
,,,,,,,,56.65,155.75,
,,,,,,,,50.32,174.0,
,,,,,,,,95.43,127.05,
,,,,,,,,56.28,169.51,
,,,,,,,,89.7,267.29,
,,,,,,,,61.71,90.59,
,,,,,,,,63.11,357.26,
,,,,,,,,62.16,176.64,
,,,,,,,,55.92,119.38,
,,,,,,,,92.56,187.73,
,,,,,,,,25.69,91.32,
,,,,,,,,26.67,89.34,
,,,,,,,,17.12,97.98,
,,,,,,,,16.67,131.38,
,,,,,,,,41.95,93.18,
,,,,,,,,23.4,106.41,
,,,,,,,,20.63,112.63,
,,,,,,,,8.85,117.83,
,,,,,,,,12.86,131.26,
,,,,,,,,36.88,56.82,
,,,,,,,,13.73,125.5,
,,,,,,,,18.3,163.93,
,,,,,,,,19.87,110.25,
,,,,,,,,10.91,173.03,
,,,,,,,,27.27,151.93,
,,,,,,,,24.78,100.96,
,,,,,,,,15.45,59.54,
,,,,,,,,11.36,181.76,
,,,,,,,,22.22,191.6,
,,,,,,,,15.63,134.18,
,,,,,,,,6.98,71.91,
,,,,,,,,56.9,95.07,
,,,,,,,,5.21,157.87,
,,,,,,,,21.82,122.98,
,,,,,,,,21.33,201.08,
,,,,,,,,30.17,85.54,
,,,,,,,,14.71,235.79,
,,,,,,,,23.36,430.12,
,,,,,,,,49.15,117.89,
,,,,,,,,18.68,112.93,
,,,,,,,,27.85,120.96,
,,,,,,,,34.38,230.63,
,,,,,,,,44.12,232.9,
,,,,,,,,25.0,148.5,
,,,,,,,,10.83,275.96,
,,,,,,,,48.11,114.48,
,,,,,,,,34.09,211.88,
,,,,,,,,47.48,95.72,
,,,,,,,,17.95,165.94,
,,,,,,,,19.49,139.75,
,,,,,,,,18.24,140.66,
,,,,,,,,30.43,115.97,
,,,,,,,,33.64,92.62,
,,,,,,,,34.18,113.64,
,,,,,,,,48.94,108.76,
,,,,,,,,14.29,189.28,
,,,,,,,,11.86,141.4,
,,,,,,,,19.4,73.12,
,,,,,,,,37.5,230.38,
,,,,,,,,36.73,183.73,
,,,,,,,,55.7,136.7,
,,,,,,,,62.13,127.63,
,,,,,,,,64.01,273.46,
,,,,,,,,71.4,234.15,
,,,,,,,,60.53,108.11,
,,,,,,,,57.83,192.0,
,,,,,,,,98.55,207.71,
,,,,,,,,45.83,227.28,
,,,,,,,,71.07,125.05,
,,,,,,,,60.45,114.51,
,,,,,,,,73.31,97.19,
,,,,,,,,64.18,85.97,
,,,,,,,,96.38,115.74,
,,,,,,,,94.83,93.51,
,,,,,,,,61.8,254.17,
,,,,,,,,47.73,204.23,
,,,,,,,,58.6,175.28,
,,,,,,,,55.42,189.34,
,,,,,,,,93.58,260.21,
,,,,,,,,49.52,88.09,
,,,,,,,,94.06,211.93,
,,,,,,,,66.55,83.76,
,,,,,,,,97.87,186.38,
,,,,,,,,50.71,155.93,
,,,,,,,,52.12,130.12,
,,,,,,,,64.85,102.69,
,,,,,,,,60.44,115.52,
,,,,,,,,79.98,136.97,
,,,,,,,,56.09,113.62,
,,,,,,,,85.52,52.92,
,,,,,,,,49.27,127.47,
,,,,,,,,52.38,155.04,
,,,,,,,,66.87,168.38,
,,,,,,,,60.41,218.41,
,,,,,,,,46.29,108.08,
,,,,,,,,76.66,63.63,
,,,,,,,,50.28,158.67,
,,,,,,,,49.53,149.69,
,,,,,,,,66.22,153.63,
,,,,,,,,46.38,134.52,
,,,,,,,,60.67,94.6,
,,,,,,,,52.11,166.66,
,,,,,,,,57.48,172.7,
,,,,,,,,50.58,188.45,
,,,,,,,,83.25,213.66,
,,,,,,,,58.31,137.63,
,,,,,,,,57.88,394.46,
,,,,,,,,61.89,181.58,
,,,,,,,,48.66,197.28,
,,,,,,,,64.1,232.81,
,,,,,,,,92.55,100.41,
,,,,,,,,36.67,156.04,
,,,,,,,,59.43,90.63,
,,,,,,,,53.21,176.9,
,,,,,,,,54.88,179.0,
,,,,,,,,39.73,157.74,
,,,,,,,,36.99,110.26,
,,,,,,,,52.27,131.54,
,,,,,,,,56.26,131.37,
,,,,,,,,37.88,159.06,
,,,,,,,,70.46,141.79,
,,,,,,,,63.78,262.4,
,,,,,,,,28.13,229.21,
,,,,,,,,38.69,96.11,
,,,,,,,,35.9,145.99,
,,,,,,,,58.72,211.85,
,,,,,,,,52.9,237.27,
,,,,,,,,52.17,116.84,
,,,,,,,,52.42,141.84,
,,,,,,,,54.98,100.35,
,,,,,,,,53.44,224.74,
,,,,,,,,68.94,185.73,
,,,,,,,,54.19,121.33,
,,,,,,,,61.38,131.09,
,,,,,,,,45.45,117.34,
,,,,,,,,67.67,199.3,
,,,,,,,,98.39,107.29,
,,,,,,,,70.36,172.13,
,,,,,,,,49.03,210.4,
,,,,,,,,68.05,99.8,
,,,,,,,,77.77,313.92,
,,,,,,,,48.69,93.72,
,,,,,,,,51.46,197.08,
,,,,,,,,45.16,92.94,
,,,,,,,,59.56,153.11,
,,,,,,,,63.28,257.23,
,,,,,,,,51.16,190.38,
,,,,,,,,63.92,90.29,
,,,,,,,,64.08,89.2,
,,,,,,,,62.18,102.47,
,,,,,,,,54.44,96.94,
,,,,,,,,60.36,129.41,
,,,,,,,,61.98,137.56,
,,,,,,,,74.71,84.56,
,,,,,,,,97.29,215.21,
,,,,,,,,91.65,150.28,
,,,,,,,,53.09,140.0,
,,,,,,,,96.6,113.96,
,,,,,,,,94.67,187.27,
,,,,,,,,62.2,192.1,
,,,,,,,,43.69,82.63,
,,,,,,,,63.61,137.5,
,,,,,,,,90.52,147.56,
,,,,,,,,61.59,403.1,
,,,,,,,,55.83,234.41,
,,,,,,,,55.15,185.58,
,,,,,,,,54.73,190.23,
,,,,,,,,63.01,87.79,
,,,,,,,,93.08,106.08,
,,,,,,,,51.39,206.94,
,,,,,,,,58.52,137.99,
,,,,,,,,57.67,237.99,
,,,,,,,,95.53,129.71,
,,,,,,,,67.94,221.09,
,,,,,,,,65.07,103.15,
,,,,,,,,69.26,143.22,
,,,,,,,,57.79,139.56,
,,,,,,,,65.25,150.61,
,,,,,,,,50.5,156.44,
,,,,,,,,54.22,123.76,
,,,,,,,,69.24,183.94,
,,,,,,,,57.95,156.02,
,,,,,,,,52.48,174.36,
,,,,,,,,59.61,164.32,
,,,,,,,,57.01,111.87,
,,,,,,,,53.27,175.03,
,,,,,,,,52.59,193.57,
,,,,,,,,55.88,225.75,
,,,,,,,,58.13,133.4,
,,,,,,,,47.35,198.06,
,,,,,,,,60.81,139.91,
,,,,,,,,96.76,124.24,
,,,,,,,,57.62,125.62,
,,,,,,,,92.58,591.08,
,,,,,,,,52.08,196.62,
,,,,,,,,66.95,132.58,
,,,,,,,,54.23,127.41,
,,,,,,,,54.72,88.91,
,,,,,,,,60.19,173.57,
,,,,,,,,62.52,212.8,
,,,,,,,,52.75,191.99,
,,,,,,,,56.0,139.16,
,,,,,,,,46.55,169.73,
,,,,,,,,39.12,175.35,
,,,,,,,,57.03,132.82,
,,,,,,,,33.78,286.59,
,,,,,,,,58.8,366.34,
,,,,,,,,57.68,308.68,
,,,,,,,,47.41,313.1,
,,,,,,,,40.43,207.2,
,,,,,,,,40.63,349.76,
,,,,,,,,62.12,229.28,
,,,,,,,,46.69,307.87,
,,,,,,,,56.83,114.18,
,,,,,,,,31.94,192.16,
,,,,,,,,58.56,215.86,
,,,,,,,,55.2,248.87,
,,,,,,,,57.04,138.07,
,,,,,,,,66.91,163.1,
,,,,,,,,62.05,211.56,
,,,,,,,,52.37,84.1,
,,,,,,,,41.27,96.69,
,,,,,,,,44.42,139.15,
,,,,,,,,55.47,104.07,
,,,,,,,,52.98,221.26,
,,,,,,,,92.33,237.14,
,,,,,,,,86.37,128.58,
,,,,,,,,49.08,257.38,
,,,,,,,,92.18,166.61,
,,,,,,,,95.32,186.23,
,,,,,,,,65.57,98.64,
,,,,,,,,55.5,135.76,
,,,,,,,,68.72,114.73,
,,,,,,,,93.39,180.53,
,,,,,,,,67.26,210.47,
,,,,,,,,56.27,134.05,
,,,,,,,,55.04,251.06,
,,,,,,,,64.39,119.43,
,,,,,,,,96.17,227.07,
,,,,,,,,98.27,107.6,
,,,,,,,,99.59,238.95,
,,,,,,,,98.28,91.97,
,,,,,,,,57.77,143.41,
,,,,,,,,62.85,126.56,
,,,,,,,,32.29,202.46,
,,,,,,,,61.24,201.38,
,,,,,,,,72.96,154.71,
,,,,,,,,97.74,213.53,
,,,,,,,,92.03,99.34,
,,,,,,,,95.68,103.62,
,,,,,,,,73.41,231.55,
,,,,,,,,97.31,219.4,
,,,,,,,,62.79,112.84,
,,,,,,,,95.08,78.43,
,,,,,,,,90.01,281.83,
,,,,,,,,92.29,203.8,
,,,,,,,,97.62,88.63,
,,,,,,,,92.8,179.98,
,,,,,,,,60.47,159.62,
,,,,,,,,93.03,98.46,
,,,,,,,,98.09,227.09,
,,,,,,,,94.17,220.64,
,,,,,,,,59.05,148.38,
,,,,,,,,46.15,87.15,
,,,,,,,,63.12,125.53,
,,,,,,,,66.08,113.71,
,,,,,,,,97.3,162.12,
,,,,,,,,59.12,185.23,
,,,,,,,,53.41,127.29,
,,,,,,,,65.97,354.13,
,,,,,,,,95.04,96.97,
,,,,,,,,45.71,146.31,
,,,,,,,,92.88,409.35,
,,,,,,,,92.91,180.34,
,,,,,,,,55.05,93.06,
,,,,,,,,94.88,161.05,
,,,,,,,,57.66,250.93,
,,,,,,,,93.97,110.93,
,,,,,,,,54.65,77.85,
,,,,,,,,62.04,55.57,
,,,,,,,,53.45,161.35,
,,,,,,,,62.9,171.58,
,,,,,,,,48.51,170.6,
,,,,,,,,58.4,252.14,
,,,,,,,,56.12,158.18,
,,,,,,,,42.07,136.82,
,,,,,,,,58.48,230.57,
,,,,,,,,61.47,78.52,
,,,,,,,,64.03,171.29,
,,,,,,,,54.87,190.9,
,,,,,,,,52.29,171.05,
,,,,,,,,51.36,152.95,
,,,,,,,,56.78,173.7,
,,,,,,,,93.17,75.4,
,,,,,,,,46.63,77.74,
,,,,,,,,90.17,179.02,
,,,,,,,,95.96,99.3,
,,,,,,,,48.82,240.9,
,,,,,,,,93.92,199.06,
,,,,,,,,59.8,105.98,
,,,,,,,,94.94,213.11,
,,,,,,,,31.63,184.33,
,,,,,,,,47.75,120.54,
,,,,,,,,82.36,73.34,
,,,,,,,,56.89,182.18,
,,,,,,,,55.9,297.66,
,,,,,,,,58.5,188.28,
,,,,,,,,94.15,98.02,
,,,,,,,,55.59,161.61,
,,,,,,,,64.26,145.0,
,,,,,,,,62.47,156.32,
,,,,,,,,69.62,326.69,
,,,,,,,,68.57,220.19,
,,,,,,,,97.56,196.42,
,,,,,,,,66.97,102.17,
,,,,,,,,54.39,143.14,
,,,,,,,,58.15,57.11,
,,,,,,,,89.48,85.23,
,,,,,,,,72.52,239.07,
,,,,,,,,65.2,142.19,
,,,,,,,,99.32,115.65,
,,,,,,,,54.5,74.81,
,,,,,,,,73.69,134.46,
,,,,,,,,59.6,181.19,
,,,,,,,,58.99,144.08,
,,,,,,,,96.89,92.58,
,,,,,,,,98.19,82.75,
,,,,,,,,97.25,153.87,
,,,,,,,,95.11,109.69,
,,,,,,,,61.16,324.97,
,,,,,,,,92.49,117.07,
,,,,,,,,59.63,149.96,
,,,,,,,,63.1,180.2,
,,,,,,,,61.19,152.88,
,,,,,,,,54.62,104.39,
,,,,,,,,54.81,217.08,
,,,,,,,,97.16,178.27,
,,,,,,,,52.69,76.74,
,,,,,,,,42.32,77.94,
,,,,,,,,60.56,202.96,
,,,,,,,,45.91,128.29,
,,,,,,,,40.33,128.87,
,,,,,,,,59.28,188.98,
,,,,,,,,53.19,113.65,
,,,,,,,,55.1,231.59,
,,,,,,,,69.52,198.16,
,,,,,,,,48.57,103.5,
,,,,,,,,54.66,71.24,
,,,,,,,,70.58,271.8,
,,,,,,,,55.41,75.38,
,,,,,,,,57.6,105.8,
,,,,,,,,68.54,155.88,
,,,,,,,,46.61,110.11,
,,,,,,,,61.37,162.78,
,,,,,,,,55.77,213.39,
,,,,,,,,68.77,100.84,
,,,,,,,,50.38,177.53,
,,,,,,,,60.28,430.64,
,,,,,,,,50.27,127.71,
,,,,,,,,94.22,149.63,
,,,,,,,,95.75,190.22,
,,,,,,,,97.36,233.64,
,,,,,,,,39.77,115.67,
,,,,,,,,63.46,122.43,
,,,,,,,,37.72,127.09,
,,,,,,,,53.39,96.52,
,,,,,,,,61.08,151.77,
,,,,,,,,56.72,223.72,
,,,,,,,,59.02,134.81,
,,,,,,,,63.58,170.92,
,,,,,,,,68.07,104.2,
,,,,,,,,59.13,129.38,
,,,,,,,,93.91,105.78,
,,,,,,,,53.8,175.27,
,,,,,,,,44.92,197.74,
,,,,,,,,56.22,92.03,
,,,,,,,,64.79,237.56,
,,,,,,,,60.66,180.12,
,,,,,,,,50.88,146.49,
,,,,,,,,63.84,126.38,
,,,,,,,,54.4,221.32,
,,,,,,,,60.77,308.47,
,,,,,,,,66.78,155.74,
,,,,,,,,52.87,155.13,
,,,,,,,,52.25,144.52,
,,,,,,,,50.67,175.37,
,,,,,,,,55.75,241.81,
,,,,,,,,57.18,159.16,
,,,,,,,,49.29,149.09,
,,,,,,,,49.38,63.08,
,,,,,,,,67.92,120.51,
,,,,,,,,55.81,144.05,
,,,,,,,,68.36,187.34,
,,,,,,,,96.4,136.77,
,,,,,,,,55.8,121.56,
,,,,,,,,52.0,129.82,
,,,,,,,,67.79,135.93,
,,,,,,,,55.78,176.38,
,,,,,,,,43.48,96.63,
,,,,,,,,77.24,93.28,
,,,,,,,,63.81,326.04,
,,,,,,,,55.94,105.95,
,,,,,,,,64.15,125.6,
,,,,,,,,59.41,209.37,
,,,,,,,,67.43,137.05,
,,,,,,,,97.35,90.85,
,,,,,,,,49.9,167.73,
,,,,,,,,56.3,242.54,
,,,,,,,,70.25,95.89,
,,,,,,,,54.47,144.63,
,,,,,,,,52.71,87.66,
,,,,,,,,46.28,133.5,
,,,,,,,,57.52,174.4,
,,,,,,,,48.45,134.19,
,,,,,,,,75.25,76.7,
,,,,,,,,50.48,196.06,
,,,,,,,,46.02,163.41,
,,,,,,,,65.12,184.26,
,,,,,,,,65.92,177.83,
,,,,,,,,68.58,208.35,
,,,,,,,,53.95,164.21,
,,,,,,,,50.56,501.01,
,,,,,,,,91.09,171.79,
,,,,,,,,96.44,214.03,
,,,,,,,,94.24,103.03,
,,,,,,,,63.86,259.33,
,,,,,,,,58.78,139.11,
,,,,,,,,68.96,194.98,
,,,,,,,,59.86,155.96,
,,,,,,,,45.0,253.45,
,,,,,,,,57.7,100.75,
,,,,,,,,65.37,104.93,
,,,,,,,,95.58,143.05,
,,,,,,,,63.18,121.24,
,,,,,,,,56.56,178.01,
,,,,,,,,56.71,226.82,
,,,,,,,,48.64,145.95,
,,,,,,,,69.65,137.21,
,,,,,,,,49.32,188.6,
,,,,,,,,53.49,161.9,
,,,,,,,,95.74,221.22,
,,,,,,,,20.48,180.57,
,,,,,,,,62.38,139.68,
,,,,,,,,62.28,160.93,
,,,,,,,,55.71,227.21,
,,,,,,,,46.43,225.19,
,,,,,,,,35.8,213.27,
,,,,,,,,47.06,146.36,
,,,,,,,,51.79,115.53,
,,,,,,,,68.53,174.09,
,,,,,,,,94.49,270.15,
,,,,,,,,52.21,334.76,
,,,,,,,,49.69,79.12,
,,,,,,,,57.4,228.21,
,,,,,,,,61.41,134.01,
,,,,,,,,59.72,88.47,
,,,,,,,,59.76,140.77,
,,,,,,,,97.97,62.03,
,,,,,,,,50.89,96.56,
,,,,,,,,61.4,178.28,
,,,,,,,,60.3,152.22,
,,,,,,,,97.0,121.84,
,,,,,,,,96.28,97.69,
